Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ShoppingCartHelpers.updateQuantities(),Chrome 97.0.4692.71,,,2022-01-16 00:15:32,2022-01-16 00:15:38,5.718s,PASSED
ShoppingCartHelpers.navigateToCheckoutPage(),Chrome 97.0.4692.71,,,2022-01-16 00:15:38,2022-01-16 00:15:42,4.206s,PASSED
CheckoutPageHelpers.initCheckoutPage(),Chrome 97.0.4692.71,,,2022-01-16 00:15:42,2022-01-16 00:15:59,16.289s,PASSED
CheckoutPageHelpers.navigateToCheckoutInformationForm(),Chrome 97.0.4692.71,,,2022-01-16 00:15:59,2022-01-16 00:16:01,1.992s,PASSED
checkOutFormHelper.fillCheckOutForm(),Chrome 97.0.4692.71,,,2022-01-16 00:16:01,2022-01-16 00:16:39,37.873s,PASSED
CheckoutPageValidation.verifyNavigationToCheckoutDetails(),Chrome 97.0.4692.71,,,2022-01-16 00:16:39,2022-01-16 00:16:41,2.869s,PASSED
CheckoutPageHelpers.ShippingAddressDiv(),Chrome 97.0.4692.71,,,2022-01-16 00:16:41,2022-01-16 00:16:43,1.917s,PASSED
CheckoutPageHelpers.verifyShippingDetailsInCeckout(),Chrome 97.0.4692.71,,,2022-01-16 00:16:43,2022-01-16 00:16:44,0.549s,PASSED
CheckoutPageHelpers.standardShippingAddress(),Chrome 97.0.4692.71,,,2022-01-16 00:16:44,2022-01-16 00:16:47,3.107s,PASSED
CheckoutPageHelpers.paymentMethodDiv(),Chrome 97.0.4692.71,,,2022-01-16 00:16:47,2022-01-16 00:16:48,0.885s,PASSED
CheckoutPageHelpers.verifyPaymentMethodDetails(),Chrome 97.0.4692.71,,,2022-01-16 00:16:48,2022-01-16 00:16:50,1.628s,PASSED
closeBrowser(),Chrome 97.0.4692.71,,,2022-01-16 00:16:50,2022-01-16 00:16:50,0.271s,PASSED
Video,Chrome 97.0.4692.71,,,2022-01-16 00:17:03,2022-01-16 00:17:03,0.011s,PASSED
,,,,,,,
Test Cases/Checkout Scenario/Quick Order,Chrome 97.0.4692.71,,,2022-01-16 00:17:03,2022-01-16 00:17:26,23.339s,FAILED
GeneralHelpers.initScenario(),Chrome 97.0.4692.71,,,2022-01-16 00:17:04,2022-01-16 00:17:20,16.141s,PASSED
QuickOrderHelpers.navigationAndVerifyToQuickOrder(),Chrome 97.0.4692.71,,,2022-01-16 00:17:20,2022-01-16 00:17:25,5.133s,FAILED
Video,Chrome 97.0.4692.71,,,2022-01-16 00:17:26,2022-01-16 00:17:26,0.019s,PASSED
,,,,,,,
Test Cases/Checkout Scenario/Category,Chrome 97.0.4692.71,,,2022-01-16 00:17:26,2022-01-16 00:20:44,3m - 18.013s,PASSED
GeneralHelpers.initScenario(),Chrome 97.0.4692.71,,,2022-01-16 00:17:30,2022-01-16 00:17:48,18.472s,PASSED
"computerRegister = ""Object Repository/Category/a_ComputerRegister""",Chrome 97.0.4692.71,,,2022-01-16 00:17:48,2022-01-16 00:17:48,0.001s,PASSED
CategoryScActions.hovertags(),Chrome 97.0.4692.71,,,2022-01-16 00:17:48,2022-01-16 00:17:49,0.805s,PASSED
"tags = ""Object Repository/Category/a_tags""",Chrome 97.0.4692.71,,,2022-01-16 00:17:49,2022-01-16 00:17:49,0.001s,PASSED
"CategoryValidations.checkanchorHoverColorBackground(tags, moveColr, whiteColor)",Chrome 97.0.4692.71,,,2022-01-16 00:17:49,2022-01-16 00:17:51,2.021s,PASSED
CategoryValidations.checkHoverFlyMenuVisibility(),Chrome 97.0.4692.71,,,2022-01-16 00:17:51,2022-01-16 00:17:52,0.786s,PASSED
CategorySCHelpers.navigateComputerRegister(),Chrome 97.0.4692.71,,,2022-01-16 00:17:52,2022-01-16 00:18:00,8.364s,PASSED
CategoryValidations.validatespanText(computerRegisterspan),Chrome 97.0.4692.71,,,2022-01-16 00:18:00,2022-01-16 00:18:15,14.674s,PASSED
CategoryScActions.getDefaultProjectCategoryFilter(expectedProductNum),Chrome 97.0.4692.71,,,2022-01-16 00:18:15,2022-01-16 00:18:15,0.745s,PASSED
CategoryScActions.getDefaultValueOfSortBy(sortByDefault),Chrome 97.0.4692.71,,,2022-01-16 00:18:15,2022-01-16 00:18:16,0.406s,PASSED
CategoryScActions.getDefaultManufacturar(manufacturarDefault),Chrome 97.0.4692.71,,,2022-01-16 00:18:16,2022-01-16 00:18:16,0.417s,PASSED
CategoryScActions.getDefaultModal(defaultmodal),Chrome 97.0.4692.71,,,2022-01-16 00:18:16,2022-01-16 00:18:17,0.297s,PASSED
CategoryScActions.clickOnManuWithassertOPened(menuExpandValue),Chrome 97.0.4692.71,,,2022-01-16 00:18:17,2022-01-16 00:18:18,1.179s,PASSED
CategorySCHelpers.selectCasioManufacturar(),Chrome 97.0.4692.71,,,2022-01-16 00:18:18,2022-01-16 00:18:21,3.119s,PASSED
CategorySCHelpers.selectModalsp1000(),Chrome 97.0.4692.71,,,2022-01-16 00:18:21,2022-01-16 00:18:24,3.447s,PASSED
CategorySCHelpers.EnterCasioSP1000Product(),Chrome 97.0.4692.71,,,2022-01-16 00:18:24,2022-01-16 00:18:37,12.588s,PASSED
CategorySCHelpers.ValidateCasioSP1000ProductDetails(),Chrome 97.0.4692.71,,,2022-01-16 00:18:37,2022-01-16 00:18:42,4.749s,PASSED
CategorySCHelpers.enterTenItemsFromProduct(),Chrome 97.0.4692.71,,,2022-01-16 00:18:42,2022-01-16 00:18:49,6.869s,PASSED
MiniCartHelpers.hoverOnMiniCartHeader(),Chrome 97.0.4692.71,,,2022-01-16 00:18:49,2022-01-16 00:18:57,8.514s,PASSED
MiniCartActions.navigateToCartPage(),Chrome 97.0.4692.71,,,2022-01-16 00:18:57,2022-01-16 00:19:31,33.676s,PASSED
ShoppingCartHelpers.navigateToCartPage(),Chrome 97.0.4692.71,,,2022-01-16 00:19:31,2022-01-16 00:19:37,6.183s,PASSED
ShoppingCartHelpers.navigateToCheckoutPage(),Chrome 97.0.4692.71,,,2022-01-16 00:19:37,2022-01-16 00:19:41,3.810s,PASSED
CheckoutPageHelpers.initCheckoutPage(),Chrome 97.0.4692.71,,,2022-01-16 00:19:41,2022-01-16 00:19:56,15.255s,PASSED
CheckoutPageHelpers.navigateToCheckoutInformationForm(),Chrome 97.0.4692.71,,,2022-01-16 00:19:56,2022-01-16 00:19:59,2.621s,PASSED
checkOutFormHelper.fillCheckOutForm(),Chrome 97.0.4692.71,,,2022-01-16 00:19:59,2022-01-16 00:20:34,35.156s,PASSED
Video,Chrome 97.0.4692.71,,,2022-01-16 00:20:44,2022-01-16 00:20:44,0.009s,PASSED
