Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Footer,Chrome 97.0.4692.71,,,2022-01-15 18:21:33,2022-01-15 18:21:56,22.858s,PASSED
,,,,,,,
Test Cases/Footer/Footer TC,Chrome 97.0.4692.71,,,2022-01-15 18:21:34,2022-01-15 18:21:56,22.408s,PASSED
GeneralHelpers.initScenario(),Chrome 97.0.4692.71,,,2022-01-15 18:21:34,2022-01-15 18:21:55,20.971s,PASSED
Video,Chrome 97.0.4692.71,,,2022-01-15 18:21:56,2022-01-15 18:21:56,0.002s,PASSED
